-74.5,49.5, SOLR ,1997,2001,6,7594.8,360.7,253.2,23.9,320.2,23.9,145.0,92.7,43.0,322.8,358.9,326.7,258.3,352.7,270.5,245.7,314.8,236.0,339.0,256.5,357.3,350.5,95.7,306.7,284.1,57.2,165.7,352.6,310.0,327.1,334.3,360.7,87.9,298.4, Global
-74.5,49.5, SOLR ,1997,2001,7,6463.3,335.0,208.5,68.3,149.3,335.0,211.2,191.0,202.2,102.3,91.2,214.4,223.8,246.4,225.5,119.1,68.3,87.8,163.2,223.3,218.8,282.5,285.9,260.7,233.9,163.8,270.7,131.2,317.4,255.1,260.0,207.2,227.2,222.2,272.7, Global
-74.5,49.5, SOLR ,1997,2001,8,6028.0,311.3,194.5,63.3,288.2,218.0,311.3,273.9,201.6,102.8,259.1,193.1,116.6,160.0,284.6,215.7,223.1,205.4,141.0,74.8,135.1,194.2,213.8,233.1,93.8,232.1,179.9,273.2,260.9,63.3,210.3,167.0,172.8,220.6,109.0, Global
-74.5,49.5, SOLR ,1997,2001,9,3649.7,237.7,121.7,2.9,124.6,169.4,27.6,158.3,237.7,150.0,178.6,149.0,108.9,99.2,157.0,176.4,125.0,129.6,83.2,143.6,145.3,185.7,194.3,6.5,50.1,67.5,115.9,2.9,29.7,48.8,55.7,180.0,175.2,174.1, Global
-74.5,49.5, SOLR ,1997,2001,10,2332.2,129.5,75.2,3.6,129.5,105.3,103.7,59.8,111.5,65.7,109.6,116.4,109.7,105.3,32.6,124.5,14.1,75.1,82.4,102.3,3.6,89.1,44.8,111.4,63.4,101.7,74.0,45.6,6.9,65.8,46.2,72.0,40.0,75.6,44.3, Global
-74.5,49.5, SOLR ,1997,2001,11,1120.2,91.2,37.3,1.6,5.4,18.4,28.1,24.0,58.7,91.2,75.2,25.0,66.0,37.6,69.1,56.2,39.9,19.0,31.5,65.3,29.2,9.7,1.6,48.7,28.5,59.4,31.6,38.9,2.5,21.6,16.6,68.9,17.5,34.6, Global
-74.5,49.5, SOLR ,1997,2001,12,902.4,52.9,29.1,1.7,4.8,14.2,8.8,38.7,39.7,27.8,23.0,51.4,27.6,49.1,51.7,35.4,1.7,35.1,45.9,52.9,9.5,14.9,31.2,14.7,32.8,44.7,26.7,23.2,31.0,35.6,36.0,50.3,8.6,16.4,18.9, Global
-74.5,49.5, SOLR ,1997,2002,1,1359.6,96.7,43.9,4.4,11.6,32.9,38.0,51.1,44.3,12.9,59.8,12.7,17.6,26.0,15.6,32.7,4.4,69.1,19.0,64.9,38.5,40.9,51.2,38.4,12.2,74.5,8.7,81.7,36.1,80.3,53.9,54.6,84.9,96.7,94.4, Global
-74.5,49.5, SOLR ,1997,2002,2,2050.2,149.2,73.2,14.0,22.0,98.9,37.2,72.3,46.4,85.8,18.5,101.1,114.0,36.8,121.7,25.5,121.7,38.8,28.5,99.0,133.0,124.9,60.5,26.9,32.9,119.0,147.2,44.8,14.0,44.8,84.8,149.2, Global
-74.5,49.5, SOLR ,1997,2002,3,4681.6,224.1,151.0,10.5,116.2,108.2,10.5,137.2,137.6,130.6,174.5,88.5,38.1,113.9,176.6,193.2,70.9,192.3,134.9,205.7,207.1,178.8,206.5,102.4,184.7,209.8,203.5,193.2,214.2,224.1,87.6,183.0,188.4,62.3,207.4, Global
